product_id,product_name,main_category,sub_category,actual_price,discounted_price,discount_percentage,rating,rating_count
B09SGGRKV8,"zebronics zeb-buds 30 3.5mm stereo wired in ear earphones with mic for calling, volume control, multifunction button, 14mm drivers, stylish eartip,1.2 meter durable cable and lightweight design(red)",electronics,"headphones,earbuds&accessories",5.7,2.28,60.0,3.6,2492.0
B09SJ1FTYV,sounce protective case cover compatible boat xtend overall protective case tpu hd clear ultra-thin cover with unbreakable screen guard,electronics,mobiles&accessories,21.71,2.17,90.0,4.0,4740.0
B09SPTNG58,"crompton sea sapphira 1200 mm ultra high speed 3 blade ceiling fan (lustre brown, pack of 1)",home&kitchen,"heating,cooling&airquality",26.85,16.65,38.0,3.9,9019.0
B09SZ5TWHW,"swiss military vc03 wireless car vacuum cleaner | wireless vacuum cleaner for home, car, living room | wireless vacuum cleaner dust collection/lighting car pet hair vacuum with powerful motor",home&kitchen,kitchen&homeappliances,33.04,17.84,46.0,3.9,463.0
B09T2S8X9C,"redmi note 11 pro + 5g (stealth black, 8gb ram, 256gb storage) | 67w turbo charge | 120hz super amoled display | additional exchange offers | charger included",electronics,mobiles&accessories,331.53,261.9,21.0,3.9,25824.0
B09T2WRLJJ,"redmi note 11 pro + 5g (phantom white, 8gb ram, 128gb storage) | 67w turbo charge | 120hz super amoled display | additional exchange offers | charger included",electronics,mobiles&accessories,308.66,240.76,22.0,3.9,25824.0
B09T37CKQ5,"flix usb charger,flix (beetel) bolt 2.4 dual poart,5v/2.4a/12w usb wall charger fast charging,adapter for android/iphone 11/xs/xs max/xr/x/8/7/6/plus,ipad pro/air 2/mini 3/4,samsung s4/s5 & more-black",electronics,mobiles&accessories,6.85,2.74,60.0,3.9,2147.0
B09T39K9YL,"redmi note 11 pro + 5g (stealth black, 6gb ram, 128gb storage) | 67w turbo charge | 120hz super amoled display | additional exchange offers | charger included",electronics,mobiles&accessories,285.8,228.64,20.0,3.9,25824.0
B09T3H12GV,"dell usb wireless keyboard and mouse set- km3322w, anti-fade & spill-resistant keys, up to 36 month battery life, 3y advance exchange warranty, black",computers&accessories,accessories&peripherals,28.56,15.99,44.0,4.2,33717.0
B09T3KB6JZ,tcl 100 cm (40 inches) full hd certified android r smart led tv 40s6505 (black),electronics,"hometheater,tv&video",468.61,215.56,54.0,4.2,6659.0
B09TBCVJS3,"amazfit gts2 mini (new version) smart watch with always-on amoled display, alexa built-in, spo2, 14 days' battery life, 68 sports modes, gps, hr, sleep & stress monitoring (meteor black)",electronics,wearabletechnology,91.45,68.59,25.0,4.2,30355.0
B09TMZ1MF8,western digital wd green sata 240gb internal ssd solid state drive - sata 6gb/s 2.5 inches - wds240g3g0a,computers&accessories,components,45.73,19.66,57.0,4.4,3029.0
B09TP5KBN7,"ptron volta dual port 12w smart usb charger adapter, multi-layer protection, made in india, bis certified, fast charging power adaptor without cable for all ios & android devices (black)",electronics,mobiles&accessories,12.56,2.26,82.0,4.0,3197.0
B09TT6BFDX,cotbolt silicone protective case cover for lg an mr21ga magic remote shockproof for lg smart tv remote 2021 protective skin waterproof anti lost (black) (remote not included),electronics,"hometheater,tv&video",22.85,4.57,80.0,4.5,505.0
B09TWH8YHM,"samsung galaxy m33 5g (emerald brown, 6gb, 128gb storage) | 6000mah battery | upto 12gb ram with ram plus | travel adapter to be purchased separately",electronics,mobiles&accessories,285.8,194.34,32.0,4.1,22318.0
B09TWHTBKQ,"samsung galaxy m33 5g (mystique green, 8gb, 128gb storage) | 6000mah battery | upto 16gb ram with ram plus | travel adapter to be purchased separately",electronics,mobiles&accessories,297.23,211.03,29.0,4.1,22318.0
B09TY4MSH3,firestick remote,electronics,"hometheater,tv&video",28.57,14.86,48.0,3.3,73.0
B09V12K8NT,"boat wave lite smartwatch with 1.69"" hd display, sleek metal body, hr & spo2 level monitor, 140+ watch faces, activity tracker, multiple sports modes, ip68 & 7 days battery life(active black)",electronics,wearabletechnology,79.91,16.78,79.0,3.9,21796.5
B09V175NP7,"boat wave lite smartwatch with 1.69 inches(4.29cm) hd display, heart rate & spo2 level monitor, multiple watch faces, activity tracker, multiple sports modes & ip68 (scarlet red)",electronics,wearabletechnology,79.91,16.78,79.0,3.9,21796.0
B09V17S2BG,"boat wave lite smartwatch with 1.69"" hd display, heart rate & spo2 level monitor, multiple watch faces, activity tracker, multiple sports modes & ip68 (deep blue)",electronics,wearabletechnology,79.91,16.78,79.0,3.9,21796.0
B09V2PZDX8,"nokia 105 single sim, keypad mobile phone with wireless fm radio | blue",electronics,mobiles&accessories,18.28,14.81,19.0,4.0,128311.0
B09V2Q4QVQ,"nokia 105 single sim, keypad mobile phone with wireless fm radio | charcoal",electronics,mobiles&accessories,18.28,14.81,19.0,4.0,128311.0
B09VC2D2WG,"portronics ruffpad 12e re-writable lcd writing pad with 30.4cm (12 inch) writing area, single tap erase, smart lock, long battery life, india's first notepad to save and share your child's first creatives via ruffpad app on your smartphone(black)",computers&accessories,accessories&peripherals,17.14,5.31,69.0,4.1,352.0
B09VCHLSJF,oneplus 108 cm (43 inches) y series 4k ultra hd smart android led tv 43y1s pro (black),electronics,"hometheater,tv&video",457.28,342.96,25.0,4.2,7298.0
B09VGKFM7Y,amazon basics 2 amp usb wall charger & micro usb cable (white),electronics,mobiles&accessories,5.7,2.51,56.0,4.4,14.0
B09VGS66FV,"tesora - inspired by you large premium electric kettle 1.8l, stainless steel inner body - auto power cut, boil dry protection & cool touch double wall, portable | 1500 watts |1 year warranty | (white)",home&kitchen,kitchen&homeappliances,21.15,15.44,27.0,4.4,638.0
B09VH568H7,amazon brand - solimo 3a fast charging tough type c usb data cable  – 1 meter,computers&accessories,accessories&peripherals,3.42,1.37,60.0,3.8,51.0
B09VKWGZD7,"agaro supreme high pressure washer, 1800 watts, 120 bars, 6.5l/min flow rate, 8 meters outlet hose, portable, for car,bike and home cleaning purpose, black and orange",home&kitchen,kitchen&homeappliances,102.78,54.47,47.0,4.3,1017.0
B09VL9KFDB,havells gatik neo 400mm pedestal fan (aqua blue),home&kitchen,"heating,cooling&airquality",48.02,27.37,43.0,3.8,397.0
B09VPH38JS,saleon instant coal heater 500w charcoal burner electric stove hot plate - mix colors - pack of 1 - only charcoal heater,home&kitchen,kitchen&homeappliances,17.14,7.88,54.0,3.8,144.0
B09VT6JKRP,lapster usb 3.0 a to micro b superspeed for hard disk cable - short cable,computers&accessories,accessories&peripherals,11.42,2.28,80.0,4.1,425.0
B09VZBGL1N,"striff multi angle tablet/mobile stand. holder for iphone, android, samsung, oneplus, xiaomi. portable,foldable stand.perfect for bed,office, home,gift and desktop (black)",electronics,mobiles&accessories,5.7,1.14,80.0,4.1,2451.0
B09W5XR9RT,"duracell usb c to lightning apple certified (mfi) braided sync & charge cable for iphone, ipad and ipod. fast charging lightning cable, 3.9 feet (1.2m) - black",computers&accessories,accessories&peripherals,22.85,11.2,51.0,4.4,184.0
B09W9V2PXG,themisto th-ws20 digital kitchen weighing scale stainless steel (5kg),home&kitchen,kitchen&homeappliances,22.85,8.68,62.0,4.3,532.0
B09WF4Q7B3,"wipro vesta 1380w cordless steam iron quick heat up with 20gm/ min steam burst, scratch resistant ceramic soleplate ,vertical and horizontal ironing, steam burst of upto .8g/ shot",home&kitchen,kitchen&homeappliances,29.71,20.5,31.0,3.6,771.0
B09WMTJPG7,crompton instabliss 3-l instant water heater (geyser) with advanced 4 level safety,home&kitchen,"heating,cooling&airquality",50.3,29.68,41.0,4.1,14947.0
B09WN3SRC7,sony bravia 164 cm (65 inches) 4k ultra hd smart led google tv kd-65x74k (black),electronics,"hometheater,tv&video",1599.38,895.65,44.0,4.7,5935.0
B09WRMNJ9G,"oneplus 10r 5g (forest green, 8gb ram, 128gb storage, 80w supervooc)",electronics,mobiles&accessories,445.85,401.26,10.0,4.2,11029.0
B09X1M3DHX,iffalcon 80 cm (32 inches) hd ready smart led tv 32f53 (black),electronics,"hometheater,tv&video",319.99,115.2,64.0,4.2,1269.0
B09X5C9VLK,"lifelong llmg23 power pro 500-watt mixer grinder with 3 jars (liquidizing, wet grinding and chutney jar), stainless steel blades, 1 year warranty (black)",home&kitchen,kitchen&homeappliances,40.01,14.8,63.0,3.8,44050.0
B09X5HD5T1,"ikea little loved corner produkt milk-frother, coffee/tea frother, handheld milk wand mixer frother, black",home&kitchen,kitchen&homeappliances,5.7,2.62,54.0,3.5,185.0
B09X76VL5L,"boat airdopes 191g true wireless earbuds with enx™ tech equipped quad mics, beast™ mode(low latency- 65ms) for gaming, 2x6mm dual drivers, 30h playtime, ipx5, iwp™, appealing case leds(sport blue)",electronics,"headphones,earbuds&accessories",39.9,18.35,54.0,3.7,676.0
B09X79PP8F,"mi 2-in-1 usb type c cable (micro usb to type c) 30cm for smartphone, headphone, laptop (white)",computers&accessories,accessories&peripherals,3.42,2.05,40.0,3.9,81.0
B09X7DY7Q4,sandisk extreme sd uhs i 64gb card for 4k video for dslr and mirrorless cameras 170mb/s read & 80mb/s write,electronics,accessories,20.58,10.7,48.0,4.5,205052.0
B09XB1R2F3,"portable lint remover pet fur remover clothes fuzz remover pet hairball quick epilator shaver removing dust pet hair from clothing furniture perfect for clothing,furniture,couch,carpet (standard)",home&kitchen,kitchen&homeappliances,9.13,2.01,78.0,3.5,132.0
B09XB7DPW1,"redmi 10a (sea blue, 4gb ram, 64gb storage) | 2 ghz octa core helio g25 | 5000 mah battery | finger print sensor | upto 5gb ram with ram booster",electronics,mobiles&accessories,137.18,102.88,25.0,4.0,12796.0
B09XB7SRQ5,"redmi 10a (slate grey, 4gb ram, 64gb storage) | 2 ghz octa core helio g25 | 5000 mah battery | finger print sensor | upto 5gb ram with ram booster",electronics,mobiles&accessories,137.18,102.88,25.0,4.0,12796.0
B09XB8GFBQ,"redmi 10a (charcoal black, 4gb ram, 64gb storage) | 2 ghz octa core helio g25 | 5000 mah battery | finger print sensor | upto 5gb ram with ram booster",electronics,mobiles&accessories,137.18,102.88,25.0,4.0,12796.0
B09XBJ1CTN,mi xiaomi 22.5w fast usb type c charger combo for tablets - white,electronics,mobiles&accessories,11.42,7.42,35.0,4.2,1315.0
B09XHXXCFH,"agaro regal electric rice cooker, 3l ceramic inner bowl, cooks up to 600 gms raw rice, ss steamer, preset cooking functions, preset timer, keep warm function, led display, black",home&kitchen,kitchen&homeappliances,62.82,42.09,33.0,4.1,290.0
B09XJ1LM7R,7seven® compatible for tata sky remote original set top hd box and suitable for sd tata play setup box remote control,electronics,"hometheater,tv&video",9.13,4.57,50.0,4.3,12.0
B09XJ5LD6L,"samsung galaxy m53 5g (deep ocean blue, 6gb, 128gb storage) | 108mp | samoled+ 120hz | 12gb ram with ram plus | travel adapter to be purchased separately",electronics,mobiles&accessories,377.25,275.4,27.0,3.9,8866.0
B09XRBJ94N,"ibell sm1301 3-in-1 sandwich maker with detachable plates for toast / waffle / grill , 750 watt (black)",home&kitchen,kitchen&homeappliances,52.59,23.66,55.0,4.3,562.0
B09XTQFFCG,"fya handheld vacuum cleaner cordless, wireless hand vacuum&air blower 2-in-1, mini portable car vacuum cleaner with powerful suction, usb rechargeable vacuum for pet hair, home and car",home&kitchen,kitchen&homeappliances,36.57,30.35,17.0,3.9,260.0
B09XX51X2G,"striff laptop tabletop stand, fold-up, adjustable, ventilated, portable holder for desk, aluminum foldable laptop ergonomic compatibility with up to 15.6-inch laptop, all mac, tab, and mobile (silver)",computers&accessories,accessories&peripherals,11.42,5.14,55.0,4.0,2102.0
B09XXZXQC1,"xiaomi pad 5| qualcomm snapdragon 860| 120hz refresh rate| 6gb, 128gb| 2.5k+ display (10.95-inch/27.81cm)|1 billion colours| dolby vision atmos| quad speakers| wi-fi| gray",computers&accessories,tablets,434.42,308.44,29.0,4.6,2886.0
B09Y14JLP3,"striff uph2w multi angle tablet/mobile stand. holder for iphone, android, samsung, oneplus, xiaomi. portable,foldable stand.perfect for bed,office, home,gift and desktop (white)",electronics,mobiles&accessories,5.7,1.14,80.0,4.1,2451.0
B09Y358DZQ,"pigeon zest mixer grinder 3 speed control 750 watt powerful copper motor with 3 stainless steel jars for dry grinding, wet grinding and making chutney and 3 polycarbonate lids - blue",home&kitchen,kitchen&homeappliances,49.1,23.08,53.0,3.4,422.0
B09Y5FZK9N,"pigeon 1.5 litre hot kettle and stainless steel water bottle combo used for boiling water, making tea and coffee, instant noodles, soup, 1500 watt with auto shut- off feature - (silver)",home&kitchen,kitchen&homeappliances,17.66,9.18,48.0,3.7,976.0
B09Y5MP7C4,"noise buds vs104 bluetooth truly wireless in ear earbuds with mic, 30-hours of playtime, instacharge, 13mm driver and hyper sync (charcoal black)",electronics,"headphones,earbuds&accessories",40.0,14.8,63.0,3.9,12452.0
B09YDFDVNS,"nokia 105 plus single sim, keypad mobile phone with wireless fm radio, memory card slot and mp3 player | red",electronics,mobiles&accessories,19.42,15.15,22.0,4.0,128311.0
B09YDFKJF8,"nokia 105 plus single sim, keypad mobile phone with wireless fm radio, memory card slot and mp3 player | charcoal",electronics,mobiles&accessories,19.42,15.15,22.0,4.0,128311.0
B09YHLPQYT,shopoflux silicone remote cover for mi smart tv and mi tv stick/mi box s / 3s / mi 4x / 4a smart led tv (black),electronics,"hometheater,tv&video",6.86,2.81,59.0,4.2,143.0
B09YL9SN9B,lg 80 cm (32 inches) hd ready smart led tv 32lq576bpsa (ceramic black),electronics,"hometheater,tv&video",274.26,183.75,33.0,4.3,1035.0
B09YLFHFDW,"sony wi-c100 wireless headphones with customizable equalizer for deep bass & 25 hrs battery, dsee-upscale, splash proof, 360ra, fast pair, in-ear bluetooth headset with mic for phone calls (black)",electronics,"headphones,earbuds&accessories",31.9,18.18,43.0,3.6,2272.0
B09YLWT89W,"sure from aquaguard delight nxt ro+uv+uf+taste adjuster(mtds),6l water purifier,8 stages purification,suitable for borewell,tanker,municipal water(black) from eureka forbes",home&kitchen,kitchen&homeappliances,205.78,104.95,49.0,4.0,16020.0
B09YLX91QR,"ambrane 60w / 3a fast charging output cable with type-c to usb for mobile, neckband, true wireless earphone charging, 480mbps data sync speed, 1m length (act - az10, white)",computers&accessories,accessories&peripherals,4.56,2.05,55.0,4.0,1423.0
B09YLXYP7Y,"ambrane 60w / 3a fast charging output cable with type-c to usb for mobile, neckband, true wireless earphone charging, 480mbps data sync speed, 1m length (act - az10, black)",computers&accessories,accessories&peripherals,4.56,2.05,55.0,4.0,1423.0
B09YLYB9PB,"ambrane 60w / 3a fast charging output cable with micro to usb for mobile, neckband, true wireless earphone charging, 480mbps data sync speed, 1m length (acm - az1, black)",computers&accessories,accessories&peripherals,4.56,1.69,63.0,4.0,1423.0
B09YV3K34W,"fire-boltt india's no 1 smartwatch brand talk 2 bluetooth calling smartwatch with dual button, hands on voice assistance, 60 sports modes, in built mic & speaker with ip68 rating",electronics,wearabletechnology,114.31,25.15,78.0,4.2,29472.0
B09YV42QHZ,"fire-boltt ninja 3 smartwatch full touch 1.69 "" & 60 sports modes with ip68, sp02 tracking, over 100 cloud based watch faces ( green )",electronics,wearabletechnology,91.45,17.37,81.0,4.2,22638.0
B09YV463SW,"fire-boltt ninja 3 smartwatch full touch 1.69 "" & 60 sports modes with ip68, sp02 tracking, over 100 cloud based watch faces ( silver )",electronics,wearabletechnology,114.31,17.15,85.0,4.2,22638.0
B09YV4MW2T,"fire-boltt india's no 1 smartwatch brand talk 2 bluetooth calling smartwatch with dual button, hands on voice assistance, 60 sports modes, in built mic & speaker with ip68 rating",electronics,wearabletechnology,114.31,25.15,78.0,4.2,29474.5
B09YV4RG4D,"fire-boltt ninja 3 smartwatch full touch 1.69 & 60 sports modes with ip68, sp02 tracking, over 100 cloud based watch faces - black",electronics,wearabletechnology,91.45,17.37,81.0,4.2,22637.0
B09YV575RK,"fire-boltt ring pro bluetooth calling, 1.75” 320*385px high res, ip68 & spo2 monitoring, pin code locking functionality & split screen access, built in mic & speaker for hd calls, black, free size",electronics,wearabletechnology,114.31,28.58,75.0,4.0,9090.0
B09Z28BQZT,"amazon basics multipurpose foldable laptop table with cup holder, brown",computers&accessories,accessories&peripherals,45.72,6.86,85.0,3.9,1087.0
B09Z6WH2N1,"striff 12 pieces highly flexible silicone micro usb protector, mouse cable protector, suit for all cell phones, computers and chargers (white)",electronics,mobiles&accessories,5.7,1.08,81.0,4.2,1949.0
B09Z7YGV3R,"anjaney enterprise smart multipurpose foldable laptop table with cup holder, study table, bed table, breakfast table, foldable and portable/ergonomic & rounded edges/non-slip (black)",computers&accessories,accessories&peripherals,7.99,3.04,62.0,4.0,93.0
B09ZDVL7L8,"ttk prestige limited orion mixer grinder 500 watts, 3 jars (1200ml, 1000ml, 500ml) (red)",home&kitchen,kitchen&homeappliances,44.53,24.94,44.0,3.9,1085.0
B09ZHCJDP1,"amazon basics wireless mouse | 2.4 ghz connection, 1600 dpi | type - c adapter | upto 12 months of battery life | ambidextrous design | suitable for pc/mac/laptop",computers&accessories,accessories&peripherals,11.43,5.72,50.0,5.0,23.0
B09ZK6THRR,"croma 1100 w dry iron with weilburger dual soleplate coating (crshah702sir11, white)",home&kitchen,kitchen&homeappliances,11.43,5.49,52.0,4.2,1559.0
B09ZPJT8B2,tcl 80 cm (32 inches) hd ready certified android smart led tv 32s615 (black),electronics,"hometheater,tv&video",365.72,135.32,63.0,4.2,64.0
B09ZPL5VYM,"ambrane mobile holding stand, 180° perfect view, height adjustment, wide compatibility, multipurpose, anti-skid design (twistand, black)",electronics,mobiles&accessories,5.7,2.28,60.0,4.1,1786.0
B09ZPM4C2C,tcl 80 cm (32 inches) hd ready certified android smart led tv 32s5205 (black),electronics,"hometheater,tv&video",354.29,124.0,65.0,4.1,398.0
B09ZQK9X8G,"noise colorfit pro 4 advanced bluetooth calling smart watch with 1.72"" truview display, fully-functional digital crown, 311 ppi, 60hz refresh rate, 500 nits brightness (charcoal black)",electronics,wearabletechnology,68.58,34.29,50.0,4.1,5179.0
B09ZTZ9N3Q,"amazon basics 2000/1000 watt room heater with adjustable thermostat (isi certified, white color, ideal for small to medium room/area)",home&kitchen,"heating,cooling&airquality",19.42,12.04,38.0,3.1,111.0
B09ZVJXN5L,"knyuc mart mini electric handy room heater compact plug-in, the wall outlet 400 watts, handy air warmer blower adjustable timer digital display",home&kitchen,"heating,cooling&airquality",11.42,8.91,22.0,3.3,8.0
B0B12K5BPM,"zebronics zeb-astra 20 wireless bt v5.0 portable speaker with 10w rms output, tws, 10h backup approx, built in rechargeable battery fm radio, aux, msd, usb, call function and dual 52mm drivers multi",electronics,homeaudio,26.28,12.09,54.0,3.9,1779.0
B0B14MR9L1,"samsung galaxy m33 5g (emerald brown, 6gb, 128gb storage) | 6000mah battery | upto 12gb ram with ram plus | travel adapter to be purchased separately",electronics,mobiles&accessories,285.8,194.34,32.0,4.1,22318.0
B0B15CPR37,samsung 108 cm (43 inches) crystal 4k neo series ultra hd smart led tv ua43aue65akxxl (black),electronics,"hometheater,tv&video",547.61,377.85,31.0,4.3,7109.0
B0B15GSPQW,samsung 138 cm (55 inches) crystal 4k neo series ultra hd smart led tv ua55aue65akxxl (black),electronics,"hometheater,tv&video",810.55,551.17,32.0,4.3,7109.0
B0B16KD737,vw 80 cm (32 inches) playwall frameless series hd ready android smart led tv vw3251 (black),electronics,"hometheater,tv&video",182.91,96.94,47.0,4.3,592.0
B0B19VJXQZ,"ecovacs deebot n8 2-in-1 robotic vacuum cleaner, 2022 new launch, most powerful suction, covers 2000+ sq. ft in one charge, advanced dtof technology with ozmo mopping (deebot n8) - white",home&kitchen,kitchen&homeappliances,684.79,321.85,53.0,4.4,5298.0
B0B1F6GQPS,"boult audio fxcharge with enc, 32h playtime, 5min=7h type c fast charging, zen enc, 14.2 mm boomx rich bass, ipx5, bluetooth wireless in ear earphones neckband with mic (black)",electronics,"headphones,earbuds&accessories",51.43,11.32,78.0,3.8,3390.0
B0B1MDZV9C,"inalsa upright vacuum cleaner, 2-in-1,handheld & stick for home & office use,800w- with 16kpa strong suction & hepa filtration|0.8l dust tank|includes multiple accessories,(grey/black)",home&kitchen,kitchen&homeappliances,51.39,26.21,49.0,3.9,326.0
B0B1NX6JTN,spigen ultra hybrid back cover case compatible with iphone 14 pro max (tpu + poly carbonate | crystal clear),electronics,mobiles&accessories,29.71,18.42,38.0,4.3,1801.0
B0B1YVCJ2Y,acer 80 cm (32 inches) i series hd ready android smart led tv ar32ar2841hdfl (black),electronics,"hometheater,tv&video",228.53,132.55,42.0,4.3,4703.0
B0B1YY6JJL,acer 109 cm (43 inches) i series 4k ultra hd android smart led tv ar43ar2851udfl (black),electronics,"hometheater,tv&video",400.02,276.01,31.0,4.3,4703.0
B0B1YZ9CB8,acer 139 cm (55 inches) i series 4k ultra hd android smart led tv ar55ar2851udfl (black),electronics,"hometheater,tv&video",548.64,378.56,31.0,4.3,4703.0
B0B1YZX72F,acer 127 cm (50 inches) i series 4k ultra hd android smart led tv ar50ar2851udfl (black),electronics,"hometheater,tv&video",468.61,318.65,32.0,4.3,4703.0
B0B217Z5VK,"noise buds vs402 truly wireless in ear earbuds, 35-hours of playtime, instacharge, quad mic with enc, hyper sync, low latency, 10mm driver, bluetooth v5.3 and breathing led lights (neon black)",electronics,"headphones,earbuds&accessories",45.72,20.57,55.0,3.9,3517.0
B0B21C4BMX,"portronics konnect spydr 31 3-in-1 multi functional cable with 3.0a output, tangle resistant, 1.2m length, nylon braided(zebra)",computers&accessories,accessories&peripherals,10.28,2.57,75.0,3.8,132.0
B0B21XL94T,toshiba 108 cm (43 inches) v series full hd smart android led tv 43v35kp (silver),electronics,"hometheater,tv&video",400.02,252.01,37.0,4.3,1657.0
B0B23LW7NV,spigen ez fit tempered glass screen protector for iphone 14 pro max - 2 pack (sensor protection),electronics,mobiles&accessories,33.14,11.27,66.0,4.7,7779.0
B0B244R4KB,spigen ez fit tempered glass screen protector for iphone 14 pro - 2 pack (sensor protection),electronics,mobiles&accessories,33.14,11.27,66.0,4.6,6129.0
B0B25DJ352,"gilton egg boiler electric automatic off 7 egg poacher for steaming, cooking also boiling and frying, multi color",home&kitchen,kitchen&homeappliances,13.71,3.98,71.0,4.3,629.0
B0B25LQQPC,"crucial p3 500gb pcie 3.0 3d nand nvme m.2 ssd, up to 3500mb/s - ct500p3ssd8",computers&accessories,components,69.74,37.66,46.0,4.3,2515.0
B0B2931FCV,"zebronics zeb-sound bomb n1 true wireless in ear earbuds with mic enc, gaming mode (up to 50ms), up to 18h playback, bt v5.2, fidget case, voice assistant, splash proof, type c (midnight black)",electronics,"headphones,earbuds&accessories",48.0,11.52,76.0,3.5,1913.0
B0B296NTFV,"portronics toad 23 wireless optical mouse with 2.4ghz, usb nano dongle, optical orientation, click wheel, adjustable dpi(black)",computers&accessories,accessories&peripherals,6.85,3.42,50.0,4.1,1597.0
B0B298D54H,prolet classic bumper case cover for samsung galaxy watch 4 44mm tpu plated full screen protector (black),electronics,wearabletechnology,11.42,3.08,73.0,3.7,465.0
B0B2C5MJN6,hisense 126 cm (50 inches) bezelless series 4k ultra hd smart led google tv 50a6h (black),electronics,"hometheater,tv&video",628.66,377.2,40.0,4.1,1555.0
B0B2CPVXHX,robustrion anti-scratch & smudge proof tempered glass screen protector for xiaomi mi pad 5 11 inch,computers&accessories,accessories&peripherals,17.14,4.28,75.0,4.1,670.0
B0B2CWRDB1,shakti technology s5 high pressure car washer machine 1900 watts and pressure 125 bar with 10 meter hose pipe,home&kitchen,kitchen&homeappliances,114.31,68.59,40.0,4.2,170.0
B0B2CZTCL2,"wipro vesta 1.8 litre cool touch electric kettle with auto cut off | double layer outer body | triple protection - dry boil, steam & over heat |stainless steel inner body | (black, 1500 watt)",home&kitchen,kitchen&homeappliances,22.85,14.85,35.0,3.8,311.0
B0B2DD66GS,"sandisk extreme microsd uhs i card 128gb for 4k video on smartphones,action cams 190mb/s read,90mb/s write",electronics,accessories,33.15,15.25,54.0,4.5,19624.0
B0B2DD8BQ8,wipro vesta grill 1000 watt sandwich maker |dual function-sw maker&griller|non stick coat -bpa&ptfe free |auto temp cut-off| height control -180ᶿ&105ᶿ |2 year warranty|ss finish|standard size,home&kitchen,kitchen&homeappliances,35.43,23.74,33.0,4.1,282.0
B0B2DJ5RVQ,"wecool b1 mobile holder for bikes or bike mobile holder for maps and gps navigation, one click locking, firm gripping, anti shake and stable cradle clamp with 360° rotation bicycle phone mount",electronics,mobiles&accessories,22.85,7.77,66.0,4.3,1193.0
B0B2DJDCPX,"swapkart fast charging cable and data sync usb cable compatible for iphone 6/6s/7/7+/8/8+/10/11, 12, 13 pro max ipad air/mini, ipod and ios devices (white)",computers&accessories,accessories&peripherals,5.7,2.4,58.0,3.9,536.0
B0B2DZ5S6R,"amazon basics 1500 w electric kettle (stainless steel body, 1.5 l)",home&kitchen,kitchen&homeappliances,14.85,8.61,42.0,4.0,119.0
B0B2PQL5N3,"lapster gel mouse pad with wrist rest , gaming mouse pad with lycra cloth nonslip for laptop , computer, , home & office (black)",computers&accessories,accessories&peripherals,11.42,2.63,77.0,4.2,1528.0
B0B2RBP83P,"lenovo ideapad 3 11th gen intel core i3 15.6"" fhd thin & light laptop(8gb/512gb ssd/windows 11/office 2021/2yr warranty/3months xbox game pass/platinum grey/1.7kg), 81x800lgin",computers&accessories,laptops,684.68,424.5,38.0,4.0,323.0
B0B2X35B1K,"noise colorfit ultra 2 buzz 1.78"" amoled bluetooth calling watch with 368*448px always on display, premium metallic finish, 100+ watch faces, 100+ sports modes, health suite (jet black)",electronics,wearabletechnology,80.01,45.61,43.0,4.1,10229.0
B0B31BYXQQ,"boult audio airbass z20 true wireless, 40h battery life, zen enc mic, type-c lightning boult fast charging (10mins=100mins), boomx tech bass, enc, ipx5 in ear earbuds with mic (green)",electronics,"headphones,earbuds&accessories",62.87,15.72,75.0,3.9,9504.0
B0B31FR4Y2,"boult audio omega with 30db anc+ enc, 32h playtime, 45ms latency gaming mode, quad mic zen enc, 3 equalizer modes, anc, type-c fast charging, ipx5 true wireless in ear bluetooth earbuds (black)",electronics,"headphones,earbuds&accessories",114.31,22.86,80.0,3.7,1986.0
B0B3CPQ5PF,"oneplus nord 2t 5g (jade fog, 8gb ram, 128gb storage)",electronics,mobiles&accessories,331.53,331.53,0.0,4.3,17415.0
B0B3CQBRB4,"oneplus nord 2t 5g (gray shadow, 8gb ram, 128gb storage)",electronics,mobiles&accessories,331.53,331.53,0.0,4.3,17415.0
B0B3D39RKV,"oneplus nord 2t 5g (jade fog, 12gb ram, 256gb storage)",electronics,mobiles&accessories,388.69,388.69,0.0,4.3,17415.0
B0B3DV7S9B,"en ligne adjustable cell phone stand, foldable portable phone stand phone holder for desk, desktop tablet stand compatible with mobile phone/ipad/tablet (black)",electronics,mobiles&accessories,5.7,2.4,58.0,3.6,104.0
B0B3G5XZN5,"instacuppa portable blender for smoothie, milk shakes, crushing ice and juices, usb rechargeable personal blender machine for kitchen with 4000 mah rechargeable battery, 230 watt motor, 500 ml",home&kitchen,kitchen&homeappliances,40.0,32.0,20.0,4.5,546.0
B0B3JSWG81,ngi store 2 pieces pet hair removers for your laundry catcher lint remover for washing machine lint remover reusable portable silica gel clothes washer dryer floating ball,home&kitchen,kitchen&homeappliances,11.42,2.28,80.0,3.1,2.0
B0B3MMYHYW,oneplus 126 cm (50 inches) y series 4k ultra hd smart android led tv 50y1s pro (black),electronics,"hometheater,tv&video",525.87,378.63,28.0,4.2,7298.0
B0B3MQXNFB,"flix (beetel flow usb to micro usb pvc data sync & 12w(2.4a) fast charging cable,made in india,480mbps data sync,solid cable,1 meter long cable for all andriod & micro usb devices (black)(xcd-fpm01)",computers&accessories,accessories&peripherals,2.28,0.66,71.0,4.0,9378.0
